Fecha del hecho,Dia de la Semana,Hora del hecho (HH:MM),Genero,Comuna,Modalidad,Arma/medio,Móvil agresor,Móvil víctima,Edad,Descripcion Conducta
2015-04-29T00:00:00.000,miércoles,1899-12-31T13:30:00.000,Masculino,7,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2015-04-29T00:00:00.000,miércoles,1899-12-31T14:00:00.000,Masculino,3,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-04-29T00:00:00.000,miércoles,1899-12-31T07:00:00.000,Masculino,10,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2015-04-30T00:00:00.000,jueves,1899-12-31T09:20:00.000,Femenino,6,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2015-04-30T00:00:00.000,jueves,1899-12-31T06:30:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,Vehículo,Sin dato,Hurto a Personas
2015-04-30T00:00:00.000,jueves,1899-12-31T08:57:00.000,Femenino,7,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-04-30T00:00:00.000,jueves,1899-12-31T14:12:00.000,Femenino,10,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Residencias
2015-04-30T00:00:00.000,jueves,1899-12-31T00:35:00.000,Femenino,10,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2015-04-30T00:00:00.000,jueves,1899-12-31T16:00:00.000,Femenino,6,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2015-04-30T00:00:00.000,jueves,1899-12-31T17:30:00.000,Masculino,4,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2015-04-30T00:00:00.000,jueves,1899-12-31T08:00:00.000,Masculino,9,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2015-04-30T00:00:00.000,jueves,1899-12-31T11:05:00.000,Masculino,6,Engaño,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-04-30T00:00:00.000,jueves,1899-12-31T17:30:00.000,Masculino,3,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-04-30T00:00:00.000,jueves,1899-12-31T17:09:00.000,Masculino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-04-30T00:00:00.000,jueves,1899-12-31T18:30:00.000,Masculino,2,Rompimiento vidrio,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2015-04-30T00:00:00.000,jueves,1899-12-31T18:00:00.000,Masculino,2,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-04-30T00:00:00.000,jueves,1899-12-31T15:30:00.000,Sin dato,4,Atraco,Arma de fuego,A pie,A pie,Sin dato,Hurto a comercio
2015-04-30T00:00:00.000,jueves,1899-12-31T10:30:00.000,Sin dato,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2015-05-01T00:00:00.000,viernes,1899-12-31T14:30:00.000,Femenino,1,Halado,Llave maestra,A pie,A pie,25,Hurto de motos
2015-05-01T00:00:00.000,viernes,1899-12-31T14:30:00.000,Femenino,1,Halado,Llave maestra,A pie,Motocicleta,Sin dato,Hurto de motos
2015-05-01T00:00:00.000,viernes,1899-12-31T18:30:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-01T00:00:00.000,viernes,1899-12-31T08:50:00.000,Femenino,6,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2015-05-01T00:00:00.000,viernes,1899-12-31T10:30:00.000,Femenino,1,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2015-05-01T00:00:00.000,viernes,1899-12-31T16:20:00.000,Masculino,6,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-01T00:00:00.000,viernes,1899-12-31T00:00:00.000,Masculino,3,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-02T00:00:00.000,sábado,1899-12-31T06:00:00.000,Femenino,1,Atraco,Escopolamina,A pie,A pie,Sin dato,Hurto a Personas
2015-05-02T00:00:00.000,sábado,1899-12-31T23:00:00.000,Femenino,9,Raponazo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-02T00:00:00.000,sábado,1899-12-31T00:00:00.000,Masculino,4,Atraco,Arma blanca,A pie,Motocicleta,Sin dato,Hurto a Personas
2015-05-02T00:00:00.000,sábado,1899-12-31T11:30:00.000,Masculino,7,Atraco,Arma de fuego,Taxi,Bicicleta,Sin dato,Hurto a Personas
2015-05-03T00:00:00.000,domingo,1899-12-31T13:40:00.000,Femenino,6,Atraco,Arma de fuego,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2015-05-03T00:00:00.000,domingo,1899-12-31T20:00:00.000,Femenino,3,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-03T00:00:00.000,domingo,1899-12-31T17:00:00.000,Femenino,6,Engaño,Sin empleo de arma,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2015-05-03T00:00:00.000,domingo,1899-12-31T15:00:00.000,Femenino,7,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-03T00:00:00.000,domingo,1899-12-31T17:30:00.000,Femenino,2,Llave maestra,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-03T00:00:00.000,domingo,1899-12-31T10:00:00.000,Masculino,9,Halado,Llave maestra,A pie,A pie,27,Hurto de motos
2015-05-03T00:00:00.000,domingo,1899-12-31T10:00:00.000,Masculino,9,Halado,Llave maestra,A pie,Motocicleta,Sin dato,Hurto de motos
2015-05-03T00:00:00.000,domingo,1899-12-31T10:45:00.000,Masculino,8,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2015-05-03T00:00:00.000,domingo,1899-12-31T21:50:00.000,Masculino,10,Atraco,Arma blanca,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-03T00:00:00.000,domingo,1899-12-31T03:00:00.000,Masculino,5,Atraco,Arma blanca,Taxi,A pie,Sin dato,Hurto a Personas
2015-05-03T00:00:00.000,domingo,1899-12-31T02:30:00.000,Masculino,8,Escopolaminado,Escopolamina,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-03T00:00:00.000,domingo,1899-12-31T12:30:00.000,Masculino,4,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-03T00:00:00.000,domingo,1899-12-31T17:30:00.000,Masculino,2,Llave maestra,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-04T00:00:00.000,lunes,1899-12-31T08:25:00.000,Femenino,4,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2015-05-04T00:00:00.000,lunes,1899-12-31T22:16:00.000,Femenino,6,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-04T00:00:00.000,lunes,1899-12-31T18:00:00.000,Femenino,10,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-04T00:00:00.000,lunes,1899-12-31T16:00:00.000,Masculino,10,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-04T00:00:00.000,lunes,1899-12-31T18:35:00.000,Sin dato,10,Engaño,Sin empleo de arma,Vehículo,A pie,Sin dato,Hurto a comercio
2015-05-05T00:00:00.000,martes,1899-12-31T11:00:00.000,Femenino,6,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2015-05-05T00:00:00.000,martes,1899-12-31T18:30:00.000,Femenino,5,Atraco,Arma blanca,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2015-05-05T00:00:00.000,martes,1899-12-31T17:30:00.000,Femenino,6,Raponazo,Sin empleo de arma,A pie,Vehículo,Sin dato,Hurto a Personas
2015-05-05T00:00:00.000,martes,1899-12-31T19:15:00.000,Masculino,6,Atraco,Arma de fuego,Motocicleta,Motocicleta,Sin dato,Hurto de motos
2015-05-05T00:00:00.000,martes,1899-12-31T22:30:00.000,Masculino,4,Halado,Sin empleo de arma,A pie,Motocicleta,Sin dato,Hurto de motos
2015-05-05T00:00:00.000,martes,1899-12-31T19:15:00.000,Masculino,6,Atraco,Arma de fuego,Motocicleta,Motocicleta,33,Hurto de motos
2015-05-05T00:00:00.000,martes,1899-12-31T14:00:00.000,Sin dato,1,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2015-05-05T00:00:00.000,martes,1899-12-31T00:00:00.000,Sin dato,Corregimiento Guacirco,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a comercio
2015-05-06T00:00:00.000,miércoles,1899-12-31T20:48:00.000,Femenino,2,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2015-05-06T00:00:00.000,miércoles,1899-12-31T14:35:00.000,Femenino,3,Atraco,Arma de fuego,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2015-05-06T00:00:00.000,miércoles,1899-12-31T02:00:00.000,Masculino,6,Halado,Llave maestra,A pie,Motocicleta,Sin dato,Hurto de motos
2015-05-06T00:00:00.000,miércoles,1899-12-31T02:30:00.000,Masculino,1,Atraco,Arma blanca,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-06T00:00:00.000,miércoles,1899-12-31T02:00:00.000,Masculino,6,Halado,Llave maestra,A pie,A pie,34,Hurto de motos
2015-05-07T00:00:00.000,jueves,1899-12-31T10:30:00.000,Masculino,4,Engaño,Sin empleo de arma,A pie,Motocicleta,Sin dato,Hurto de motos
2015-05-07T00:00:00.000,jueves,1899-12-31T10:30:00.000,Masculino,4,Engaño,Sin empleo de arma,A pie,A pie,35,Hurto de motos
2015-05-07T00:00:00.000,jueves,1899-12-31T10:30:00.000,Masculino,4,Engaño,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-07T00:00:00.000,jueves,1899-12-31T18:40:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-07T00:00:00.000,jueves,1899-12-31T15:45:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-07T00:00:00.000,jueves,1899-12-31T16:29:00.000,Masculino,6,Raponazo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-07T00:00:00.000,jueves,1899-12-31T22:00:00.000,Masculino,6,Atraco,Arma de fuego,A pie,A pie,Sin dato,Hurto a Personas
2015-05-07T00:00:00.000,jueves,1899-12-31T21:40:00.000,Sin dato,2,Mechero,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2015-05-08T00:00:00.000,viernes,1899-12-31T21:30:00.000,Femenino,3,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2015-05-08T00:00:00.000,viernes,1899-12-31T11:45:00.000,Femenino,6,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2015-05-08T00:00:00.000,viernes,1899-12-31T21:30:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-08T00:00:00.000,viernes,1899-12-31T09:40:00.000,Femenino,9,Violación cerraduras,Contundente,Taxi,A pie,Sin dato,Hurto a Residencias
2015-05-08T00:00:00.000,viernes,1899-12-31T10:40:00.000,Masculino,4,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2015-05-08T00:00:00.000,viernes,1899-12-31T10:55:00.000,Masculino,4,Raponazo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-08T00:00:00.000,viernes,1899-12-31T12:00:00.000,Masculino,8,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-08T00:00:00.000,viernes,1899-12-31T17:00:00.000,Masculino,5,Atraco,Arma de fuego,Motocicleta,Vehículo,Sin dato,Hurto a Personas
2015-05-08T00:00:00.000,viernes,1899-12-31T06:00:00.000,Masculino,3,Factor de oportunidad,Sin empleo de arma,A pie,Vehículo,Sin dato,Hurto a Personas
2015-05-08T00:00:00.000,viernes,1899-12-31T17:45:00.000,Masculino,1,Rompimiento vidrio,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2015-05-08T00:00:00.000,viernes,1899-12-31T09:00:00.000,Sin dato,6,Rompimiento vidrio,Contundente,A pie,A pie,Sin dato,Hurto a comercio
2015-05-08T00:00:00.000,viernes,1899-12-31T18:50:00.000,Sin dato,Corregimiento Guacirco,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a comercio
2015-05-09T00:00:00.000,sábado,1899-12-31T06:30:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-09T00:00:00.000,sábado,1899-12-31T13:50:00.000,Femenino,5,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-09T00:00:00.000,sábado,1899-12-31T13:00:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-09T00:00:00.000,sábado,1899-12-31T00:00:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-09T00:00:00.000,sábado,1899-12-31T19:05:00.000,Masculino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-09T00:00:00.000,sábado,1899-12-31T02:00:00.000,Masculino,1,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-09T00:00:00.000,sábado,1899-12-31T07:00:00.000,Masculino,6,Atraco,Arma de fuego,A pie,Motocicleta,Sin dato,Hurto a Personas
2015-05-09T00:00:00.000,sábado,1899-12-31T02:40:00.000,Masculino,8,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-09T00:00:00.000,sábado,1899-12-31T07:30:00.000,Sin dato,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2015-05-09T00:00:00.000,sábado,1899-12-31T05:30:00.000,Sin dato,3,Llave maestra,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2015-05-10T00:00:00.000,domingo,1899-12-31T18:30:00.000,Femenino,7,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-10T00:00:00.000,domingo,1899-12-31T16:00:00.000,Masculino,10,Atraco,Arma de fuego,Motocicleta,Motocicleta,Sin dato,Hurto de motos
2015-05-10T00:00:00.000,domingo,1899-12-31T16:00:00.000,Masculino,10,Atraco,Arma de fuego,Motocicleta,Motocicleta,32,Hurto de motos
2015-05-10T00:00:00.000,domingo,1899-12-31T16:00:00.000,Masculino,10,Atraco,Arma de fuego,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2015-05-10T00:00:00.000,domingo,1899-12-31T06:00:00.000,Masculino,7,Atraco,Arma blanca,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-10T00:00:00.000,domingo,1899-12-31T00:00:00.000,Masculino,10,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-10T00:00:00.000,domingo,1899-12-31T11:40:00.000,Sin dato,3,Mechero,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2015-05-11T00:00:00.000,lunes,1899-12-31T01:30:00.000,Femenino,1,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2015-05-11T00:00:00.000,lunes,1899-12-31T15:40:00.000,Femenino,6,Raponazo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-11T00:00:00.000,lunes,1899-12-31T19:20:00.000,Femenino,1,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-11T00:00:00.000,lunes,1899-12-31T19:35:00.000,Masculino,1,Halado,Contundente,A pie,Motocicleta,Sin dato,Hurto de motos
2015-05-11T00:00:00.000,lunes,1899-12-31T19:35:00.000,Masculino,1,Halado,Contundente,A pie,A pie,43,Hurto de motos
2015-05-11T00:00:00.000,lunes,1899-12-31T10:30:00.000,Masculino,5,Atraco,Arma blanca,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-11T00:00:00.000,lunes,1899-12-31T20:00:00.000,Masculino,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-11T00:00:00.000,lunes,1899-12-31T17:30:00.000,Masculino,6,Cosquilleo,Sin empleo de arma,Pasajero bus,Pasajero de bus,Sin dato,Hurto a Personas
2015-05-12T00:00:00.000,martes,1899-12-31T06:00:00.000,Femenino,4,Engaño,Sin empleo de arma,Motocicleta,Vehículo,Sin dato,Hurto a Personas
2015-05-12T00:00:00.000,martes,1899-12-31T01:00:00.000,Femenino,10,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-12T00:00:00.000,martes,1899-12-31T11:30:00.000,Masculino,6,Atraco,Arma de fuego,A pie,Vehículo,49,Hurto a automotores
2015-05-12T00:00:00.000,martes,1899-12-31T04:45:00.000,Masculino,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-12T00:00:00.000,martes,1899-12-31T11:20:00.000,Sin dato,2,Mechero,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2015-05-13T00:00:00.000,miércoles,1899-12-31T19:45:00.000,Femenino,6,Engaño,Sin empleo de arma,Motocicleta,Vehículo,Sin dato,Hurto a Personas
2015-05-13T00:00:00.000,miércoles,1899-12-31T13:00:00.000,Femenino,2,Engaño,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-13T00:00:00.000,miércoles,1899-12-31T19:15:00.000,Femenino,1,Engaño,Sin empleo de arma,A pie,Vehículo,Sin dato,Hurto a Personas
2015-05-13T00:00:00.000,miércoles,1899-12-31T18:40:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2015-05-13T00:00:00.000,miércoles,1899-12-31T16:00:00.000,Femenino,5,Violación cerraduras,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-13T00:00:00.000,miércoles,1899-12-31T18:00:00.000,Masculino,1,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-13T00:00:00.000,miércoles,1899-12-31T16:15:00.000,Masculino,2,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-13T00:00:00.000,miércoles,1899-12-31T23:20:00.000,Masculino,9,Raponazo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-13T00:00:00.000,miércoles,1899-12-31T20:10:00.000,Masculino,4,Rompimiento vidrio,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2015-05-14T00:00:00.000,jueves,1899-12-31T17:25:00.000,Femenino,8,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2015-05-14T00:00:00.000,jueves,1899-12-31T19:00:00.000,Femenino,1,Atraco,Arma blanca,Motocicleta,Vehículo,Sin dato,Hurto a Personas
2015-05-14T00:00:00.000,jueves,1899-12-31T09:00:00.000,Femenino,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-14T00:00:00.000,jueves,1899-12-31T16:15:00.000,Femenino,3,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-14T00:00:00.000,jueves,1899-12-31T15:00:00.000,Femenino,2,Violación cerraduras,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-14T00:00:00.000,jueves,1899-12-31T16:00:00.000,Masculino,6,Halado,Llave maestra,A pie,Motocicleta,Sin dato,Hurto de motos
2015-05-14T00:00:00.000,jueves,1899-12-31T20:30:00.000,Masculino,1,Halado,Llave maestra,A pie,A pie,20,Hurto de motos
2015-05-14T00:00:00.000,jueves,1899-12-31T20:30:00.000,Masculino,1,Halado,Llave maestra,A pie,Motocicleta,Sin dato,Hurto de motos
2015-05-14T00:00:00.000,jueves,1899-12-31T12:30:00.000,Masculino,10,Atraco,Arma blanca,A pie,Vehículo,Sin dato,Hurto a Personas
2015-05-14T00:00:00.000,jueves,1899-12-31T09:50:00.000,Masculino,4,Factor de oportunidad,Sin empleo de arma,A pie,Vehículo,Sin dato,Hurto a Personas
2015-05-14T00:00:00.000,jueves,1899-12-31T09:30:00.000,Masculino,2,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-14T00:00:00.000,jueves,1899-12-31T13:15:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-14T00:00:00.000,jueves,1899-12-31T16:00:00.000,Masculino,8,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2015-05-14T00:00:00.000,jueves,1899-12-31T16:00:00.000,Masculino,6,Halado,Llave maestra,A pie,A pie,23,Hurto de motos
2015-05-15T00:00:00.000,viernes,1899-12-31T11:45:00.000,Masculino,1,Atraco,Arma blanca,A pie,A pie,Sin dato,Hurto a Personas
2015-05-15T00:00:00.000,viernes,1899-12-31T05:30:00.000,Masculino,10,Atraco,Arma de fuego,A pie,A pie,Sin dato,Hurto a Personas
2015-05-15T00:00:00.000,viernes,1899-12-31T21:30:00.000,Masculino,1,Factor de oportunidad,Sin empleo de arma,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2015-05-15T00:00:00.000,viernes,1899-12-31T22:50:00.000,Masculino,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-15T00:00:00.000,viernes,1899-12-31T19:30:00.000,Masculino,5,Rompimiento vidrio,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2015-05-15T00:00:00.000,viernes,1899-12-31T20:30:00.000,Masculino,4,Factor de oportunidad,Arma blanca,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-15T00:00:00.000,viernes,1899-12-31T19:00:00.000,Sin dato,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2015-05-15T00:00:00.000,viernes,1899-12-31T16:00:00.000,Sin dato,3,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2015-05-16T00:00:00.000,sábado,1899-12-31T09:05:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-16T00:00:00.000,sábado,1899-12-31T16:00:00.000,Femenino,3,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-16T00:00:00.000,sábado,1899-12-31T20:00:00.000,Femenino,2,Atraco,Arma blanca,Motocicleta,Motocicleta,Sin dato,Hurto a Personas
2015-05-16T00:00:00.000,sábado,1899-12-31T18:14:00.000,Femenino,4,Rompimiento vidrio,Contundente,A pie,A pie,Sin dato,Hurto a Personas
2015-05-16T00:00:00.000,sábado,1899-12-31T04:20:00.000,Femenino,10,Llave maestra,Contundente,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-16T00:00:00.000,sábado,1899-12-31T00:30:00.000,Masculino,4,Halado,Sin empleo de arma,Motocicleta,Motocicleta,Sin dato,Hurto de motos
2015-05-16T00:00:00.000,sábado,1899-12-31T00:30:00.000,Masculino,4,Halado,Sin empleo de arma,Motocicleta,A pie,36,Hurto de motos
2015-05-16T00:00:00.000,sábado,1899-12-31T17:30:00.000,Masculino,4,Cosquilleo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-16T00:00:00.000,sábado,1899-12-31T00:30:00.000,Masculino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-16T00:00:00.000,sábado,1899-12-31T01:25:00.000,Masculino,6,Atraco,Sin empleo de arma,Motocicleta,A pie,Sin dato,Hurto a Personas
2015-05-16T00:00:00.000,sábado,1899-12-31T11:39:00.000,Sin dato,2,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2015-05-17T00:00:00.000,domingo,1899-12-31T17:00:00.000,Femenino,4,Cosquilleo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-17T00:00:00.000,domingo,1899-12-31T12:30:00.000,Femenino,4,Raponazo,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
2015-05-17T00:00:00.000,domingo,1899-12-31T03:00:00.000,Masculino,8,Atraco,Arma de fuego,Taxi,Conductor de taxi,Sin dato,Hurto a Personas
2015-05-17T00:00:00.000,domingo,1899-12-31T16:15:00.000,Masculino,1,Llave maestra,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Residencias
2015-05-18T00:00:00.000,lunes,1899-12-31T10:20:00.000,Femenino,10,Atraco,Arma de fuego,A pie,A pie,Sin dato,Hurto a Personas
2015-05-18T00:00:00.000,lunes,1899-12-31T08:00:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a Personas
